frame,new_id,prev_id,iou
270,19818,19747,0.814
270,19819,19748,0.89
270,19820,19749,0.91
270,19821,19750,0.945
270,19822,19751,0.922
270,19823,19752,0.923
270,19824,19753,0.908
270,19825,19754,0.917
270,19826,19755,0.94
270,19827,19756,0.909
270,19828,19757,0.929
270,19829,19758,0.932
270,19830,19759,0.932
270,19831,19760,0.922
270,19832,19761,0.9
270,19833,19762,0.894
270,19834,19763,0.908
270,19835,19764,0.903
270,19836,19765,0.967
270,19837,19766,0.797
270,19838,19767,0.915
270,19839,19768,0.882
270,19840,19769,0.911
270,19841,19770,0.909
270,19842,19771,0.877
270,19843,19772,0.92
270,19844,19773,0.877
270,19845,19774,0.92
270,19846,19775,0.918
270,19847,19776,0.916
270,19848,19777,0.922
270,19849,19778,0.873
270,19850,19779,0.967
270,19851,19780,0.894
270,19852,19781,0.904
270,19853,19782,0.817
270,19854,19783,0.922
270,19855,19784,0.909
270,19856,19785,0.855
270,19857,19786,0.905
270,19858,19787,0.872
270,19859,19788,0.884
270,19860,19789,0.911
270,19861,19790,0.918
270,19862,19791,0.934
270,19863,19792,0.881
270,19864,19793,0.874
270,19865,19794,0.9
270,19866,19795,0.779
270,19867,19796,0.905
270,19868,19797,0.876
270,19869,19798,0.89
270,19870,19799,0.908
270,19871,19800,0.923
270,19872,19801,0.878
270,19873,19802,0.805
270,19874,19803,0.82
270,19875,19804,0.969
270,19876,19800,0.664
271,19881,19805,0.986
271,19882,19806,0.906
271,19883,19807,0.934
271,19884,19808,0.883
271,19885,19809,0.953
271,19886,19810,0.977
271,19887,19811,0.889
271,19888,19812,0.931
271,19889,19813,0.914
271,19890,19814,0.946
271,19891,19815,0.978
271,19892,19816,0.929
271,19893,19817,0.89
271,19894,19818,0.959
271,19895,19819,0.842
271,19896,19820,0.903
271,19897,19821,0.925
271,19898,19822,0.918
271,19899,19823,0.966
271,19900,19824,0.938
271,19901,19825,0.905
271,19902,19826,0.935
271,19903,19827,0.901
271,19904,19828,0.91
271,19905,19829,0.931
271,19906,19830,0.946
271,19907,19831,0.914
271,19908,19832,0.928
271,19909,19833,0.892
271,19910,19834,0.903
271,19911,19835,0.906
271,19912,19836,0.968
271,19913,19837,0.879
271,19914,19838,0.917
271,19915,19839,0.878
271,19916,19840,0.913
271,19917,19841,0.914
271,19918,19842,0.871
271,19919,19843,0.916
271,19920,19844,0.866
271,19921,19845,0.925
271,19922,19846,0.906
271,19923,19847,0.917
271,19924,19848,0.912
271,19925,19849,0.877
271,19926,19850,0.957
271,19927,19851,0.886
271,19928,19852,0.91
271,19929,19853,0.799
271,19930,19854,0.93
271,19931,19855,0.909
271,19932,19856,0.854
271,19933,19857,0.91
271,19934,19858,0.868
271,19935,19859,0.87
271,19936,19860,0.914
271,19937,19861,0.926
271,19938,19862,0.934
271,19939,19863,0.88
271,19940,19864,0.86
271,19941,19865,0.872
271,19942,19866,0.822
271,19943,19867,0.906
271,19944,19868,0.937
271,19945,19869,0.897
271,19946,19870,0.901
271,19947,19871,0.877
271,19948,19872,0.885
271,19949,19873,0.88
271,19950,19874,0.892
271,19951,19875,0.904
271,19952,19871,0.504
271,19953,19878,0.86
271,19954,19879,0.889
271,19955,19880,0.794
271,19956,19871,0.728
272,19957,19881,0.987
272,19958,19882,0.906
272,19959,19883,0.933
272,19960,19884,0.914
272,19961,19885,0.981
272,19962,19886,0.965
272,19963,19887,0.887
272,19964,19888,0.934
272,19965,19889,0.919
272,19966,19890,0.945
272,19967,19891,0.976
272,19968,19892,0.93
272,19969,19893,0.886
272,19970,19894,0.938
272,19972,19896,0.897
272,19973,19897,0.947
272,19974,19898,0.918
272,19975,19899,0.967
272,19976,19900,0.977
272,19977,19901,0.901
272,19978,19902,0.935
272,19979,19903,0.94
272,19980,19904,0.964
272,19981,19905,0.931
272,19982,19906,0.944
272,19983,19907,0.952
272,19984,19908,0.926
272,19985,19909,0.869
272,19986,19910,0.902
272,19987,19911,0.9
272,19988,19912,0.973
272,19989,19913,0.77
272,19990,19914,0.919
272,19991,19915,0.876
272,19992,19916,0.914
272,19993,19917,0.877
272,19994,19918,0.869
272,19995,19919,0.952
272,19996,19920,0.863
272,19997,19921,0.926
272,19998,19922,0.94
272,19999,19923,0.921
272,20000,19924,0.917
272,20001,19925,0.879
272,20002,19926,0.97
272,20003,19927,0.945
272,20004,19928,0.9
272,20005,19929,0.8
272,20006,19930,0.981
272,20007,19931,0.91
272,20008,19932,0.855
272,20009,19933,0.913
272,20010,19934,0.868
272,20011,19935,0.862
272,20012,19936,0.917
272,20013,19937,0.928
272,20014,19938,0.933
272,20015,19939,0.855
272,20016,19940,0.895
272,20017,19941,0.848
272,20018,19943,0.904
272,20019,19944,0.929
272,20020,19945,0.887
272,20021,19946,0.904
272,20022,19948,0.865
272,20023,19949,0.911
272,20024,19950,0.843
272,20025,19951,0.87
272,20026,19952,0.859
272,20027,19953,0.884
272,20028,19954,0.784
272,20029,19947,0.531
273,20030,19957,0.987
273,20031,19958,0.907
273,20032,19959,0.933
273,20033,19960,0.939
273,20034,19961,0.984
273,20035,19962,0.978
273,20036,19963,0.887
273,20037,19964,0.937
273,20038,19965,0.921
273,20039,19966,0.946
273,20040,19967,0.974
273,20041,19968,0.912
273,20042,19969,0.885
273,20043,19970,0.915
273,20044,19971,0.817
273,20045,19972,0.89
273,20046,19973,0.948
273,20047,19974,0.917
273,20048,19975,0.968
273,20049,19976,0.98
273,20050,19977,0.9
273,20051,19978,0.934
273,20052,19979,0.939
273,20053,19980,0.961
273,20054,19981,0.932
273,20055,19982,0.896
273,20056,19983,0.939
273,20057,19984,0.926
273,20058,19985,0.902
273,20059,19986,0.902
273,20060,19987,0.896
273,20061,19988,0.975
273,20062,19989,0.73
273,20063,19990,0.921
273,20064,19991,0.875
273,20065,19992,0.915
273,20066,19993,0.879
273,20067,19994,0.869
273,20068,19995,0.952
273,20069,19996,0.863
273,20070,19997,0.93
273,20071,19998,0.938
273,20072,19999,0.935
273,20073,20000,0.92
273,20074,20001,0.881
273,20075,20002,0.969
273,20076,20003,0.946
273,20077,20004,0.902
273,20078,20005,0.797
273,20079,20006,0.981
273,20080,20007,0.918
273,20081,20008,0.855
273,20082,20009,0.915
273,20083,20010,0.868
273,20084,20011,0.837
273,20085,20012,0.916
273,20086,20013,0.926
273,20087,20014,0.961
273,20088,20015,0.89
273,20089,20016,0.852
273,20090,20017,0.848
273,20091,20018,0.906
273,20092,20019,0.926
273,20093,20020,0.884
273,20094,20021,0.904
273,20095,20022,0.868
273,20096,20023,0.838
273,20097,20024,0.841
273,20098,20025,0.861
273,20099,20026,0.908
273,20100,20027,0.89
273,20101,20028,0.796
273,20102,20029,0.857
274,20104,20030,0.988
274,20105,20031,0.909
274,20106,20032,0.933
274,20107,20033,0.943
274,20108,20034,0.986
274,20109,20035,0.964
274,20110,20036,0.886
274,20111,20037,0.937
274,20112,20038,0.922
274,20113,20039,0.945
274,20114,20040,0.974
274,20115,20041,0.885
274,20116,20042,0.889
274,20117,20043,0.833
274,20118,20044,0.913
274,20119,20045,0.919
274,20120,20046,0.965
274,20121,20047,0.916
274,20122,20048,0.97
274,20123,20049,0.982
274,20124,20050,0.9
274,20125,20051,0.933
274,20126,20052,0.939
274,20127,20053,0.96
274,20128,20054,0.932
274,20129,20055,0.891
274,20130,20056,0.9
274,20131,20057,0.927
274,20132,20058,0.929
274,20133,20059,0.901
274,20134,20060,0.889
274,20135,20061,0.975
274,20136,20062,0.742
274,20137,20063,0.921
274,20138,20064,0.874
274,20139,20065,0.915
274,20140,20066,0.879
274,20141,20067,0.868
274,20142,20068,0.951
274,20143,20069,0.862
274,20144,20070,0.93
274,20145,20071,0.937
274,20146,20072,0.938
274,20147,20073,0.928
274,20148,20074,0.88
274,20149,20075,0.968
274,20150,20076,0.947
274,20151,20077,0.902
274,20152,20078,0.739
274,20153,20079,0.977
274,20154,20080,0.929
274,20155,20081,0.854
274,20156,20082,0.918
274,20157,20083,0.872
274,20158,20084,0.934
274,20159,20085,0.915
274,20160,20086,0.924
274,20161,20087,0.954
274,20162,20088,0.884
274,20163,20089,0.902
274,20164,20090,0.886
274,20165,20091,0.906
274,20166,20092,0.869
274,20167,20093,0.958
274,20168,20094,0.903
274,20169,20095,0.868
274,20170,20096,0.831
274,20171,20097,0.841
274,20172,20098,0.845
274,20173,20099,0.898
274,20174,20100,0.908
274,20175,20101,0.869
274,20176,20102,0.908
274,20178,20103,0.881
274,20179,20102,0.593
275,20180,20104,0.987
275,20181,20105,0.909
275,20182,20106,0.933
275,20183,20107,0.945
275,20184,20108,0.963
275,20185,20109,0.976
275,20186,20110,0.887
275,20187,20111,0.937
275,20188,20112,0.922
275,20189,20113,0.946
275,20190,20114,0.976
275,20191,20115,0.886
275,20192,20116,0.932
275,20193,20117,0.802
275,20194,20118,0.91
275,20195,20119,0.918
275,20196,20120,0.925
275,20197,20121,0.916
275,20198,20122,0.971
275,20199,20123,0.981
275,20200,20124,0.9
275,20201,20125,0.932
275,20202,20126,0.938
275,20203,20127,0.958
275,20204,20128,0.932
275,20205,20129,0.92
275,20206,20130,0.939
275,20207,20131,0.928
275,20208,20132,0.914
275,20209,20133,0.9
275,20210,20134,0.873
275,20211,20135,0.933
275,20212,20136,0.829
275,20213,20137,0.92
275,20214,20138,0.874
275,20215,20139,0.914
275,20216,20140,0.879
275,20217,20141,0.867
275,20218,20142,0.951
275,20219,20143,0.863
275,20220,20144,0.929
275,20221,20145,0.936
275,20222,20146,0.939
275,20223,20147,0.882
275,20224,20148,0.879
275,20225,20149,0.966
275,20226,20150,0.946
275,20227,20151,0.899
275,20228,20152,0.739
275,20229,20153,0.94
275,20230,20154,0.933
275,20231,20155,0.852
275,20232,20156,0.92
275,20233,20157,0.873
275,20234,20158,0.791
275,20235,20159,0.915
275,20236,20160,0.966
275,20237,20161,0.95
275,20238,20162,0.922
275,20239,20163,0.866
275,20240,20164,0.871
275,20241,20165,0.911
275,20242,20166,0.851
275,20243,20167,0.922
275,20244,20168,0.908
275,20245,20169,0.868
275,20246,20170,0.94
275,20247,20171,0.849
275,20248,20172,0.915
275,20249,20173,0.84
275,20250,20174,0.933
275,20251,20175,0.758
275,20252,20176,0.916
275,20253,20177,0.611
275,20254,20178,0.914
275,20255,20176,0.514
276,20257,20180,0.986
276,20258,20181,0.906
276,20259,20182,0.928
276,20260,20183,0.918
276,20261,20184,0.961
276,20262,20185,0.965
276,20263,20186,0.885
276,20264,20187,0.934
276,20265,20188,0.92
276,20266,20189,0.946
276,20267,20190,0.973
276,20268,20191,0.887
276,20269,20192,0.932
276,20270,20193,0.912
276,20271,20194,0.952
276,20272,20195,0.917
276,20273,20196,0.922
276,20274,20197,0.914
276,20275,20198,0.97
276,20276,20199,0.977
276,20277,20200,0.898
276,20278,20201,0.93
276,20279,20202,0.935
276,20280,20203,0.955
276,20281,20204,0.931
276,20282,20205,0.931
276,20283,20206,0.939
276,20284,20207,0.925
276,20285,20208,0.936
276,20286,20209,0.899
276,20287,20210,0.894
276,20288,20211,0.932
276,20289,20212,0.87
276,20290,20213,0.921
276,20291,20214,0.874
276,20292,20215,0.915
276,20293,20216,0.879
276,20294,20217,0.867
276,20295,20218,0.95
276,20296,20219,0.864
276,20297,20220,0.93
276,20298,20221,0.933
276,20299,20222,0.939
276,20300,20223,0.878
276,20301,20224,0.877
276,20302,20225,0.967
276,20303,20226,0.947
276,20304,20227,0.899
276,20305,20228,0.743
276,20306,20229,0.937
276,20307,20230,0.932
276,20308,20231,0.851
276,20309,20232,0.92
276,20310,20233,0.873
276,20311,20234,0.935
276,20312,20235,0.913
276,20313,20236,0.964
276,20314,20237,0.929
276,20315,20238,0.916
276,20316,20239,0.866
276,20317,20240,0.842
276,20318,20241,0.914
276,20319,20242,0.942
276,20320,20243,0.914
276,20321,20244,0.908
276,20322,20245,0.869
276,20323,20246,0.982
276,20324,20247,0.877
276,20325,20248,0.872
276,20326,20249,0.84
276,20327,20250,0.942
276,20328,20251,0.862
276,20329,20252,0.938
276,20330,20253,0.795
276,20331,20254,0.907
276,20332,20255,0.898
276,20333,20256,0.837
277,20334,20257,0.986
277,20335,20258,0.942
277,20336,20259,0.931
277,20337,20260,0.944
277,20338,20261,0.965
277,20339,20262,0.965
277,20340,20263,0.888
277,20341,20264,0.937
277,20342,20265,0.925
277,20343,20266,0.947
277,20344,20267,0.974
277,20345,20268,0.887
277,20346,20269,0.924
277,20347,20270,0.914
277,20348,20271,0.908
277,20349,20272,0.918
277,20350,20273,0.924
277,20351,20274,0.917
277,20352,20275,0.971
277,20353,20276,0.977
277,20354,20277,0.899
277,20355,20278,0.931
277,20356,20279,0.937
277,20357,20280,0.957
277,20358,20281,0.933
277,20359,20282,0.889
277,20360,20283,0.93
277,20361,20284,0.927
277,20362,20285,0.932
277,20363,20286,0.9
277,20364,20287,0.889
277,20365,20288,0.932
277,20366,20289,0.809
277,20367,20290,0.922
277,20368,20291,0.874
277,20369,20292,0.915
277,20370,20293,0.879
277,20371,20294,0.869
277,20372,20295,0.95
277,20373,20296,0.864
277,20374,20297,0.93
277,20375,20298,0.935
277,20376,20299,0.939
277,20377,20300,0.877
277,20378,20301,0.879
277,20379,20302,0.966
277,20380,20303,0.947
277,20381,20304,0.899
277,20382,20305,0.741
277,20383,20306,0.943
277,20384,20307,0.938
277,20385,20308,0.853
277,20386,20309,0.921
277,20387,20310,0.874
277,20388,20311,0.901
277,20389,20312,0.915
277,20390,20313,0.968
277,20391,20314,0.901
277,20392,20315,0.92
277,20393,20316,0.875
277,20394,20317,0.865
277,20395,20318,0.916
277,20396,20319,0.936
277,20397,20320,0.946
277,20398,20321,0.904
277,20399,20322,0.869
277,20400,20323,0.915
277,20401,20324,0.878
277,20402,20325,0.869
277,20403,20326,0.844
277,20404,20327,0.935
277,20405,20328,0.873
277,20406,20329,0.897
277,20407,20330,0.741
277,20408,20331,0.902
277,20409,20326,0.558
278,20410,20334,0.987
278,20411,20335,0.907
278,20412,20336,0.931
278,20413,20337,0.942
278,20414,20338,0.962
278,20415,20339,0.963
278,20416,20340,0.889
278,20417,20341,0.937
278,20418,20342,0.927
278,20419,20343,0.947
278,20420,20344,0.971
278,20421,20345,0.887
278,20422,20346,0.92
278,20423,20347,0.917
278,20424,20348,0.927
278,20425,20349,0.917
278,20426,20350,0.915
278,20427,20351,0.917
278,20428,20352,0.971
278,20429,20353,0.974
278,20430,20354,0.899
278,20431,20355,0.931
278,20432,20356,0.937
278,20433,20357,0.954
278,20434,20358,0.933
278,20435,20359,0.817
278,20436,20360,0.936
278,20437,20361,0.928
278,20438,20362,0.938
278,20439,20363,0.9
278,20440,20364,0.88
278,20441,20365,0.932
278,20442,20366,0.856
278,20443,20367,0.922
278,20444,20368,0.874
278,20445,20369,0.915
278,20446,20370,0.881
278,20447,20371,0.872
278,20448,20372,0.953
278,20449,20373,0.864
278,20450,20374,0.929
278,20451,20375,0.935
278,20452,20376,0.939
278,20453,20377,0.868
278,20454,20378,0.879
278,20455,20379,0.964
278,20456,20380,0.947
278,20457,20381,0.901
278,20458,20382,0.742
278,20459,20383,0.957
278,20460,20384,0.942
278,20461,20385,0.853
278,20462,20386,0.921
278,20463,20387,0.875
278,20464,20388,0.888
278,20465,20389,0.915
278,20466,20390,0.97
278,20467,20391,0.952
278,20468,20392,0.925
278,20469,20393,0.823
278,20470,20394,0.857
278,20471,20395,0.904
278,20472,20396,0.923
278,20473,20397,0.892
278,20474,20398,0.901
278,20475,20399,0.871
278,20476,20400,0.889
278,20477,20401,0.91
278,20478,20402,0.886
278,20479,20403,0.838
278,20480,20405,0.894
278,20481,20406,0.907
278,20482,20407,0.764
278,20483,20408,0.896
278,20484,20406,0.539
279,20485,20410,0.988
279,20486,20411,0.907
279,20487,20412,0.928
279,20488,20413,0.94
279,20489,20414,0.952
279,20490,20415,0.977
279,20491,20416,0.889
279,20492,20417,0.937
279,20493,20418,0.928
279,20494,20419,0.944
279,20495,20420,0.972
279,20496,20421,0.885
279,20497,20422,0.921
279,20498,20423,0.926
279,20499,20424,0.924
279,20500,20425,0.917
279,20501,20426,0.938
279,20502,20427,0.917
279,20503,20428,0.969
279,20504,20429,0.973
279,20505,20430,0.897
279,20506,20431,0.93
279,20507,20432,0.937
279,20508,20433,0.953
279,20509,20434,0.931
279,20510,20435,0.876
279,20511,20436,0.923
279,20512,20437,0.927
279,20513,20438,0.934
279,20514,20439,0.898
279,20515,20440,0.877
279,20516,20441,0.931
279,20517,20442,0.841
279,20518,20443,0.92
279,20519,20444,0.873
279,20520,20445,0.913
279,20521,20446,0.88
279,20522,20447,0.872
279,20523,20448,0.954
279,20524,20449,0.863
279,20525,20450,0.927
279,20526,20451,0.936
279,20527,20452,0.887
279,20528,20453,0.841
279,20529,20454,0.875
279,20530,20455,0.963
279,20531,20456,0.945
279,20532,20457,0.896
279,20533,20458,0.74
279,20534,20459,0.951
279,20535,20460,0.942
279,20536,20461,0.851
279,20537,20462,0.92
279,20538,20463,0.873
279,20539,20464,0.913
279,20540,20465,0.912
279,20541,20466,0.969
279,20542,20467,0.969
279,20543,20468,0.923
279,20544,20469,0.8
279,20545,20470,0.845
279,20546,20471,0.9
279,20547,20472,0.961
279,20548,20473,0.865
279,20549,20474,0.898
279,20550,20475,0.864
279,20551,20476,0.914
279,20552,20477,0.872
279,20553,20478,0.915
279,20554,20479,0.82
279,20555,20480,0.907
279,20556,20481,0.923
279,20557,20482,0.731
279,20558,20424,0.631
280,20559,20485,0.987
280,20560,20486,0.906
280,20561,20487,0.924
280,20562,20488,0.937
280,20563,20489,0.944
280,20564,20490,0.968
280,20565,20491,0.889
280,20566,20492,0.937
280,20567,20493,0.929
280,20568,20494,0.945
280,20569,20495,0.97
280,20570,20496,0.882
280,20571,20497,0.918
280,20572,20498,0.936
280,20573,20499,0.765
280,20574,20500,0.916
280,20575,20501,0.908
280,20576,20502,0.919
280,20577,20503,0.971
280,20578,20504,0.96
280,20579,20505,0.896
280,20580,20506,0.929
280,20581,20507,0.935
280,20582,20508,0.952
280,20583,20509,0.932
280,20584,20510,0.89
280,20585,20511,0.921
280,20586,20512,0.925
280,20587,20513,0.923
280,20588,20514,0.898
280,20589,20515,0.887
280,20590,20516,0.93
280,20591,20517,0.829
280,20592,20518,0.917
280,20593,20519,0.874
280,20594,20520,0.914
280,20595,20521,0.88
280,20596,20522,0.876
280,20597,20523,0.956
280,20598,20524,0.869
280,20599,20525,0.927
280,20600,20526,0.936
280,20601,20527,0.864
280,20602,20528,0.706
280,20603,20529,0.873
280,20604,20530,0.963
280,20605,20531,0.946
280,20606,20532,0.861
280,20607,20533,0.799
280,20608,20534,0.906
280,20609,20535,0.943
280,20610,20536,0.851
280,20611,20537,0.92
280,20612,20538,0.875
280,20613,20539,0.9
280,20614,20540,0.911
280,20615,20541,0.969
280,20616,20542,0.963
280,20617,20543,0.961
280,20618,20544,0.834
280,20619,20545,0.867
280,20620,20546,0.901
280,20621,20547,0.889
280,20622,20548,0.803
280,20623,20549,0.896
280,20624,20550,0.863
280,20625,20551,0.908
280,20626,20552,0.9
280,20627,20553,0.9
280,20628,20554,0.811
280,20629,20555,0.889
280,20630,20556,0.961
280,20631,20557,0.698
280,20632,20558,0.642
280,20633,20554,0.528
281,20634,20559,0.986
281,20635,20560,0.935
281,20636,20561,0.922
281,20637,20562,0.927
281,20638,20563,0.946
281,20639,20564,0.965
281,20640,20565,0.889
281,20641,20566,0.935
281,20642,20567,0.927
281,20643,20568,0.945
281,20644,20569,0.968
281,20645,20570,0.929
281,20646,20571,0.892
281,20647,20572,0.953
281,20648,20573,0.706
281,20649,20574,0.919
281,20650,20575,0.923
281,20651,20576,0.919
281,20652,20577,0.971
281,20653,20578,0.953
281,20654,20579,0.895
281,20655,20580,0.928
281,20656,20581,0.934
281,20657,20582,0.951
281,20658,20583,0.933
281,20659,20584,0.9
281,20660,20585,0.916
281,20661,20586,0.923
281,20662,20587,0.933
281,20663,20588,0.899
281,20664,20589,0.931
281,20665,20590,0.931
281,20666,20591,0.689
281,20667,20592,0.92
281,20668,20593,0.875
281,20669,20594,0.915
281,20670,20595,0.881
281,20671,20596,0.878
281,20672,20597,0.957
281,20673,20598,0.875
281,20674,20599,0.929
281,20675,20600,0.935
281,20676,20601,0.906
281,20677,20602,0.781
281,20678,20603,0.871
281,20679,20604,0.963
281,20680,20605,0.946
281,20681,20606,0.864
281,20682,20607,0.801
281,20683,20608,0.907
281,20684,20609,0.944
281,20685,20610,0.852
281,20686,20611,0.921
281,20687,20612,0.877
281,20688,20613,0.938
281,20689,20614,0.912
281,20690,20615,0.927
281,20691,20616,0.943
281,20692,20617,0.965
281,20693,20618,0.867
281,20694,20619,0.856
281,20695,20620,0.886
281,20696,20621,0.872
281,20697,20622,0.904
281,20698,20623,0.897
281,20699,20624,0.863
281,20700,20625,0.948
281,20701,20626,0.85
281,20702,20627,0.927
281,20703,20628,0.864
281,20704,20629,0.871
281,20705,20630,0.956
281,20706,20631,0.785
281,20707,20632,0.729
281,20708,20628,0.576
282,20709,20634,0.987
282,20710,20635,0.935
282,20711,20636,0.921
282,20712,20637,0.925
282,20713,20638,0.956
282,20714,20639,0.984
282,20715,20640,0.889
282,20716,20641,0.938
282,20717,20642,0.926
282,20718,20643,0.947
282,20719,20644,0.967
282,20720,20645,0.93
282,20721,20646,0.901
282,20722,20647,0.929
282,20723,20648,0.783
282,20724,20649,0.92
282,20725,20650,0.942
282,20726,20651,0.919
282,20727,20652,0.971
282,20728,20653,0.952
282,20729,20654,0.894
282,20730,20655,0.928
282,20731,20656,0.934
282,20732,20657,0.952
282,20733,20658,0.932
282,20734,20659,0.918
282,20735,20660,0.949
282,20736,20661,0.922
282,20737,20662,0.925
282,20738,20663,0.9
282,20739,20664,0.902
282,20740,20665,0.931
282,20741,20666,0.676
282,20742,20667,0.922
282,20743,20668,0.876
282,20744,20669,0.917
282,20745,20670,0.88
282,20746,20671,0.879
282,20747,20672,0.958
282,20748,20673,0.872
282,20749,20674,0.931
282,20750,20675,0.936
282,20751,20676,0.898
282,20752,20677,0.87
282,20753,20678,0.871
282,20754,20679,0.963
282,20755,20680,0.946
282,20756,20681,0.865
282,20757,20682,0.802
282,20758,20683,0.905
282,20759,20684,0.949
282,20760,20685,0.852
282,20761,20686,0.921
282,20762,20687,0.877
282,20763,20688,0.902
282,20764,20689,0.912
282,20765,20690,0.929
282,20766,20691,0.982
282,20767,20692,0.963
282,20768,20693,0.924
282,20769,20694,0.865
282,20770,20695,0.886
282,20771,20696,0.862
282,20772,20697,0.876
282,20773,20698,0.895
282,20774,20699,0.863
282,20775,20700,0.977
282,20776,20701,0.847
282,20777,20702,0.943
282,20778,20703,0.863
282,20779,20705,0.955
282,20780,20706,0.813
282,20781,20707,0.891
282,20782,20703,0.585
283,20784,20709,0.987
283,20785,20710,0.935
283,20786,20711,0.921
283,20787,20712,0.925
283,20788,20713,0.96
283,20789,20714,0.984
283,20790,20715,0.889
283,20791,20716,0.937
283,20792,20717,0.925
283,20793,20718,0.948
283,20794,20719,0.966
283,20795,20720,0.93
283,20796,20721,0.903
283,20797,20722,0.945
283,20798,20723,0.838
283,20799,20724,0.923
283,20800,20725,0.909
283,20801,20726,0.918
283,20802,20727,0.97
283,20803,20728,0.95
283,20804,20729,0.894
283,20805,20730,0.927
283,20806,20731,0.934
283,20807,20732,0.951
283,20808,20733,0.933
283,20809,20734,0.908
283,20810,20735,0.946
283,20811,20736,0.921
283,20812,20737,0.923
283,20813,20738,0.901
283,20814,20739,0.901
283,20815,20740,0.93
283,20816,20741,0.817
283,20817,20742,0.923
283,20818,20743,0.876
283,20819,20744,0.917
283,20820,20745,0.879
283,20821,20746,0.878
283,20822,20747,0.957
283,20823,20748,0.871
283,20824,20749,0.931
283,20825,20750,0.936
283,20826,20751,0.897
283,20827,20752,0.9
283,20828,20753,0.869
283,20829,20754,0.963
283,20830,20755,0.945
283,20831,20756,0.864
283,20832,20757,0.8
283,20833,20758,0.864
283,20834,20759,0.951
283,20835,20760,0.85
283,20836,20761,0.921
283,20837,20762,0.877
283,20838,20763,0.93
283,20839,20764,0.912
283,20840,20765,0.929
283,20841,20766,0.971
283,20842,20767,0.926
283,20843,20768,0.922
283,20844,20769,0.867
283,20845,20770,0.888
283,20846,20771,0.912
283,20847,20772,0.908
283,20848,20773,0.896
283,20849,20774,0.862
283,20850,20775,0.95
283,20851,20776,0.879
283,20852,20777,0.95
283,20853,20778,0.86
283,20854,20779,0.954
283,20855,20780,0.924
283,20856,20781,0.896
283,20857,20778,0.586
283,20858,20783,0.856
284,20859,20784,0.986
284,20860,20785,0.936
284,20861,20786,0.921
284,20862,20787,0.923
284,20863,20788,0.948
284,20864,20789,0.984
284,20865,20790,0.89
284,20866,20791,0.937
284,20867,20792,0.924
284,20868,20793,0.945
284,20869,20794,0.967
284,20870,20795,0.932
284,20871,20796,0.913
284,20872,20797,0.898
284,20873,20798,0.859
284,20874,20799,0.925
284,20875,20800,0.913
284,20876,20801,0.917
284,20877,20802,0.967
284,20878,20803,0.944
284,20879,20804,0.935
284,20880,20805,0.927
284,20881,20806,0.932
284,20882,20807,0.952
284,20883,20808,0.933
284,20884,20809,0.931
284,20885,20810,0.951
284,20886,20811,0.922
284,20887,20812,0.911
284,20888,20813,0.896
284,20889,20814,0.905
284,20890,20815,0.931
284,20891,20816,0.728
284,20892,20817,0.925
284,20893,20818,0.884
284,20894,20819,0.886
284,20895,20820,0.872
284,20896,20821,0.884
284,20897,20822,0.951
284,20898,20823,0.868
284,20899,20824,0.931
284,20900,20825,0.938
284,20901,20826,0.896
284,20902,20827,0.941
284,20903,20828,0.872
284,20904,20829,0.963
284,20905,20830,0.942
284,20906,20831,0.864
284,20907,20832,0.792
284,20908,20833,0.867
284,20909,20834,0.954
284,20910,20835,0.852
284,20911,20836,0.916
284,20912,20837,0.876
284,20913,20838,0.939
284,20914,20839,0.913
284,20915,20840,0.926
284,20916,20841,0.95
284,20917,20842,0.927
284,20918,20843,0.868
284,20919,20844,0.858
284,20920,20845,0.894
284,20921,20846,0.861
284,20922,20847,0.886
284,20923,20848,0.895
284,20924,20849,0.851
284,20925,20850,0.943
284,20926,20851,0.862
284,20927,20852,0.96
284,20928,20853,0.796
284,20929,20854,0.949
284,20930,20855,0.88
284,20931,20856,0.85
284,20932,20858,0.811
285,20934,20859,0.986
285,20935,20860,0.937
285,20936,20861,0.921
285,20937,20862,0.922
285,20938,20863,0.96
285,20939,20864,0.971
285,20940,20865,0.89
285,20941,20866,0.936
285,20942,20867,0.922
285,20943,20868,0.945
285,20944,20869,0.969
285,20945,20870,0.932
285,20946,20871,0.936
285,20947,20872,0.788
285,20948,20873,0.847
285,20949,20874,0.926
285,20950,20875,0.913
285,20951,20876,0.919
285,20952,20877,0.922
285,20953,20878,0.979
285,20954,20879,0.892
285,20955,20880,0.927
285,20956,20881,0.932
285,20957,20882,0.954
285,20958,20883,0.934
285,20959,20884,0.911
285,20960,20885,0.95
285,20961,20886,0.924
285,20962,20887,0.906
285,20963,20888,0.947
285,20964,20889,0.911
285,20965,20890,0.931
285,20966,20891,0.71
285,20967,20892,0.925
285,20968,20893,0.887
285,20969,20894,0.922
285,20970,20895,0.909
285,20971,20896,0.886
285,20972,20897,0.948
285,20973,20898,0.87
285,20974,20899,0.93
285,20975,20900,0.937
285,20976,20901,0.895
285,20977,20902,0.917
285,20978,20903,0.872
285,20979,20904,0.963
285,20980,20905,0.94
285,20981,20906,0.864
285,20982,20907,0.789
285,20983,20908,0.903
285,20984,20909,0.955
285,20985,20910,0.853
285,20986,20911,0.914
285,20987,20912,0.875
285,20988,20913,0.794
285,20989,20914,0.914
285,20990,20915,0.926
285,20991,20916,0.884
285,20992,20917,0.929
